Category,Store,Room,Quantity,Calculated Weight,Last Audit Date,Last Audit Quantity,Par Level,Brand,Product Type,Variant Type,Product Metadata,Med or Rec,Product Id,Product Name,Variant Id,Variant Name,Price Profile Name,Price,Total Price,Cost,Total Cost,SKU,Weight,Weight Unit of Measure,Reporting Unit of Measure,Created At,Inventory Notes,Last Discrepancy At,Inventory Id,Allergens,Batch Date,Batch Number,Cultivator License,Cultivator Name,Delay of Effects,Directions for Administration,ERP ID,ERP Name,Expiration Date,Extraction Method,Growth Method,Harvest Date,Ingredients,Invoice,Is Child-Resistant,Is Inhalable,Is Tamper-Evident,Is Tested,Manifest ID,Manufactured Date,MMUR Order Type,Notes,# of Seeds,# of Servings,Packaged By,Packaged Date,Paper Weight,Plant Count,Production Run Number,Registration Number,Regulatory ID,Requires Refrigeration,Secondary Supplier Licenses,Serving Size / Dosage,Solvents Used,Source Label,Storage Requirements,Strain Name,Strain Species,Supplier Address,Supplier License,Supplier Name,Supplier Phone,Tested By,Tested Date,Testing URL,Test Lot Number,Third-Party Display Name,Use By Date,Weight with Paper,% CBC,% CBC Range,% CBCV,% CBCV Range,% CBCa,% CBCa Range,% CBD,% CBD Range,% CBD-A,% CBD-A Range,% CBDV,% CBDV Range,% CBDVa,% CBDVa Range,% CBG,% CBG Range,% CBGa,% CBGa Range,% CBL,% CBL Range,% CBLa,% CBLa Range,% CBN,% CBN Range,% CBT,% CBT Range,% THC,% THC Range,% THC-A,% THC-A Range,% THCV,% THCV Range,% THCVa,% THCVa Range,% Total Active Cannabinoids (TAC),% delta-8 THC,% delta-8 THC Range,3-Carene,Borneol,Camphene,Camphor,Carvacrol,Carvone,Caryophyllene Oxide,Cedrol,Cis-Nerolidol,Cis-Ocimene,Citral,Eucalyptol,Farnesene,Farnesol isomer 1,Farnesol isomer 2,Fenchol,Fenchone,Gamma Terpinene,Geraniol,Geranyl Acetate,Grams of Concentrate,Grams of Flower,Guaiol,"High THC, Low CBD",Isoborneol,Isopulegol,Limonene,Linalool,"Low THC, High CBD",Menthol,Menthone,Mg CBC,Mg CBCV,Mg CBCa,Mg CBD,Mg CBD-A,Mg CBDV,Mg CBDVa,Mg CBG,Mg CBGa,Mg CBL,Mg CBLa,Mg CBN,Mg CBT,Mg THC,Mg THC-A,Mg THCV,Mg THCVa,Mg delta-8 THC,"Moderate THC, Moderate CBD",Nerol,Nootkatone,Octyl Acetate,Phytane,Piperitone,Pulegone,Sabinene,Sabinene Hydrate,Safranal,Squalene,Terpinen-4-ol,Terpineol,Terpinolene,Thymol,Total % THC,Total Terpenes,Total Terpenoids,Trans-Nerolidol,Trans-Ocimene,Valencene,Verbenone,m-Cymene,o-Cymene,p-Cymene,trans-β-Farnesene,α-Bisabolol,α-Cedrene,α-Humulene,α-Phellandrene,α-Pinene,α-Terpinene,α-Terpineol,α-Thujone,β-Caryophyllene,β-Myrcene,β-Ocimene,β-Pinene,γ-Terpinene,δ 3-Carene,δ-Limonene
Accessories,Today's Herbal Choice | Forest Grove,Sales Floor FG,18.000,,,,,Yellowbird,Wrap,Wrap,,REC,3b0332ca-6ab0-4a86-a231-ffca00015561,Afghan Hemp Organic Wraps Multi Flavored - Honey,3d40325b-9ffb-48ca-bb2d-e39b75b65ada,,,$3.00,$54.00,$0.41,$7.38,59986690,,,,10/21/2024 02:55:13 PM,,,42f46649-15af-47fd-8250-8d487d617632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accessories,Today's Herbal Choice | Forest Grove,Sales Floor FG,17.000,,,,,Yellowbird,Wrap,Wrap,,REC,2014c7d4-8b10-404e-ab80-5c532eb05845,Afghan Hemp Organic Wraps Multi Flavored - Mango,77606366-ec9a-4d46-8e70-1237ea135c5a,,,$3.00,$51.00,$0.41,$6.97,50311996,,,,10/21/2024 02:55:13 PM,,,f23b20cc-b4f0-4c8d-b2df-49a7e5cbc90e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accessories,Today's Herbal Choice | Forest Grove,Sales Floor FG,14.000,,,,,Yellowbird,Wrap,Wrap,,REC,23152510-2b08-40d6-ab2c-a62b97f42119,Afghan Hemp Organic Wraps Multi Flavored - Original,7ebf40d0-f9cf-4cbc-adcf-22aa71aa073d,,,$3.00,$42.00,$0.41,$5.74,59987796,,,,10/21/2024 02:55:13 PM,,,e91d3d55-95b4-4785-b058-5c6bb40f32d8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accessories,Today's Herbal Choice | Forest Grove,Sales Floor FG,9.000,,,,,Yellowbird,Tray Set,Tray Set,,REC,8fd312b2-8365-4eac-8951-721e4f032c79,AFG - Magnetic Rolling Tray Set,299954f7-1090-4dbf-8207-e5b903069c0c,,,$30.00,$270.00,$6.48,$58.32,iRA5cVLKza,,,,10/21/2024 02:55:14 PM,,05/16/2025 04:59:36 PM,eeeec717-544b-402b-a730-bea5261d9275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accessories,Today's Herbal Choice | Forest Grove,Sales Floor FG,5.000,,,,,Yellowbird,Banger,Banger,,,f9ed0923-d248-48d1-be8c-b765cea02e7e,Banger - 10mm Flat Top 90 Degree Quartz - Male,f292c19c-c055-4b62-8528-e207eb54be16,,,$10.00,$50.00,$1.59,$7.95,uIidnO3MNi,,,,09/26/2025 02:46:53 PM,,,58a151ca-c9c3-47c0-8702-b03f7d4cf8af,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accessories,Today's Herbal Choice | Forest Grove,Sales Floor FG,13.000,,,,0,Yellowbird,Banger,Banger,,,e5ecf768-4d58-4efd-a03f-ab38e378166f,Banger - 14mm Flat Top 90 Degree Quartz - Male - Thick Wall,a6af4894-8cf1-46d9-af37-f7405f2304db,,,$12.50,$162.50,$0.75,$9.75,UUO8ekbnJH,,,,02/10/2025 07:01:25 PM,,09/21/2025 09:56:02 AM,34bbe95a-db44-48e2-b4e4-cefd1f5aa56a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accessories,Today's Herbal Choice | Forest Grove,Sales Floor FG,1.000,,,,,Yellowbird,Banger,Banger,,,8f2cf53f-e182-4509-83ae-41e970990a78,Banger - 14mm Terp Slurper - Male,89af55e9-071a-4cc7-ba7c-61abfe4cf0d5,,,$25.00,$25.00,$5.48,$5.48,Cm2OsEqsZX,,,,09/05/2025 05:10:28 PM,,,b41074e8-1c28-4ac8-8d7a-8eaaf883fc63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accessories,Today's Herbal Choice | Forest Grove,Sales Floor FG,1.000,,,,,Yellowbird,Banger,Banger,,REC,3f9ec010-57f8-4a3e-8e29-0b0f022bbad4,Banger - 14mm Thick Deep - Male,5a81d620-0dbb-4319-aece-6f9e38790197,,,$30.00,$30.00,$6.49,$6.49,8bv6b211cR,,,,10/21/2024 02:55:14 PM,,,d73421d6-3e71-4585-a2d0-c899e1473ba2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accessories,Today's Herbal Choice | Forest Grove,Sales Floor FG,3.000,,,,,Yellowbird,Battery,Battery,,REC,553b3c4c-89f3-406b-84e2-6ddfec7aeb75,Battery - 710 380 mAh Push Button,e81e64e7-cfa4-466c-80e6-c07158dbbe9e,,,$20.00,$60.00,$5.00,$15.00,6975989880131,,,,10/21/2024 02:55:14 PM,,,1f581ca2-3ae6-4157-9ead-ff4002950d1c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accessories,Today's Herbal Choice | Forest Grove,Sales Floor FG,10.000,,,,,Yellowbird,Battery,Battery,,,e6a8da06-2dd0-4a3d-8e9c-2364c0c7485c,Battery - 710 - Dual Use Dab Straw/510 Thread,13374ebb-d78d-4d1f-b153-8a1a97d6bc0b,,,$50.00,$500.00,$12.00,$120.00,YvBTI9VKmg,,,,05/16/2025 06:03:36 PM,,,a52a7264-72c7-4aae-8258-01bbffae24f6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accessories,Today's Herbal Choice | Forest Grove,Sales Floor FG,29.000,,,,,Yellowbird,Battery,Battery,,REC,f43890b6-4611-4779-b9d4-ba3359d9ba51,"Battery - Discreet Cartridge Battery ""Penjamin"" Hidden",016be862-e6c9-419e-9d24-027e422ab094,,,$50.00,"$1,450.00",$11.48,$332.92,klWFTv2pFP,,,,10/21/2024 02:55:15 PM,,09/21/2025 11:07:05 AM,90a61fcd-488d-4196-9988-1df46cbbfd79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accessories,Today's Herbal Choice | Forest Grove,Sales Floor FG,1.000,,,,,Yellowbird,Battery,Battery,,,867e2602-71e1-40c0-8568-aedcad20f768,Battery - Iconic Trainer Ball,3be7855a-a37d-484c-b020-2b97eb0065b1,,,$45.00,$45.00,$11.00,$11.00,6977292672991,,,,05/16/2025 06:16:25 PM,,,9b432778-a106-4a8a-ba4e-7c58c64d33a7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accessories,Today's Herbal Choice | Forest Grove,Sales Floor FG,18.000,,,,,Yellowbird,Accessories,Accessories,,REC,52ee7b6e-7319-4a6b-bf5b-f29f9c9f7b8d,Battery - Riddles Cloak - FG,d9267b5a-e95b-409a-b782-dfb04a0c2aa3,,,$50.00,$900.00,$11.48,$206.64,197644219629,,,,10/21/2024 02:55:14 PM,,09/21/2025 11:07:48 AM,f33e6613-2073-4bcb-8b85-c0342dd10b49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accessories,Today's Herbal Choice | Forest Grove,Sales Floor FG,6.000,,,,,Yellowbird,Accessories,Accessories,,REC,10a4f1e3-2e56-4a44-adea-7a5ed155364e,Battery - Riddles Facade - FG,03884f7d-e068-4e45-9e50-3ab196dfe2e1,,,$60.00,$360.00,$15.48,$92.88,tI0AJ9EqVu,,,,10/21/2024 02:55:14 PM,,,0dfd4180-230b-4bda-ae09-d517cbc83f8d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accessories,Today's Herbal Choice | Forest Grove,Sales Floor FG,3.000,,,,,Yellowbird,Bong,Bong,,REC,2748db70-243e-4244-a593-2c1b7e479202,Bong - 10″ USA Assorted Twisted Wrap & Rake Bubble Base,fcd2f604-9d5f-4a21-a4f6-9070478344e3,,,$56.00,$168.00,$16.00,$48.00,vLRbHPRloL,,,,10/21/2024 02:55:14 PM,,,6ea409e3-6dea-4eea-840f-c180dd96c773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accessories,Today's Herbal Choice | Forest Grove,Sales Floor FG,1.000,,,,,Yellowbird,Accessories,Accessories,,,cef3b6de-e59d-46bb-9631-ed78766216a6,"Bong - 18"" Triple Tree Arm Perc Beaker w/ Ice Pinch - Charcoal Black",98ecbb77-f0d7-4b67-b260-25f21d407cc4,,,$270.00,$270.00,$45.00,$45.00,XRQQd6M9Lp,,,,09/26/2025 04:20:28 PM,,,5b1ca4b5-716e-41d2-af08-be1f24237bf1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accessories,Today's Herbal Choice | Forest Grove,Sales Floor FG,4.000,,,,,Yellowbird,Bong,Bong,,REC,02a9a7e9-d576-44e3-a0cd-fec9be204702,"Bong - 6"" Usa Pull Carb Slide - Multi Colored",e9f31ee9-e07c-46d3-a0ec-e0a7fd7bf6cc,,,$35.00,$140.00,$8.98,$35.92,VzVwn5rx1W,,,,10/21/2024 02:55:14 PM,,10/19/2025 09:38:43 AM,96b3cdf5-c70a-421c-90d3-8adcb3b79e46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accessories,Today's Herbal Choice | Forest Grove,Sales Floor FG,3.000,,,,,Yellowbird,Accessories,Accessories,,REC,df453f04-d015-4cf4-9720-a6489c6480ee,"Bong - 7"" Silicone Beaker Bong - FG",3f393c83-efe4-4112-b7db-9bc61a70678c,,,$30.00,$90.00,$6.98,$20.94,4HI4Gmf0IF,,,,10/21/2024 02:55:14 PM,,,7fa51286-f8e1-4b3a-8ca4-429b24d1c676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accessories,Today's Herbal Choice | Forest Grove,Sales Floor FG,1.000,,,,,Yellowbird,Bong,Bong,,REC,aca0e496-732a-4f80-9645-14efad82ca7a,"Bong - 8.5""- 5mm USA Straight Ice Catcher",feed1e1f-6816-4585-8069-93f811c53e2e,,,$40.00,$40.00,$11.00,$11.00,w5y2MY7f6n,,,,10/21/2024 02:55:14 PM,,,c51fb0e0-de98-4636-8fab-0a9259a2d007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accessories,Today's Herbal Choice | Forest Grove,Sales Floor FG,2.000,,,,,Yellowbird,Bong,Bong,,,73285566-f5a0-4844-b7ea-63f7216244ae,"Bong - 8.5""- 5mm USA Straight Ice Catcher - Colored Base",47f011b6-402d-49d5-98ac-fec4839db4ec,,,$45.00,$90.00,$12.48,$24.96,w63F4TjPDx,,,,09/07/2025 06:19:00 PM,,,d0485a9b-dca6-4f20-98db-28645bdf2e03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accessories,Today's Herbal Choice | Forest Grove,Sales Floor FG,2.000,,,,,Yellowbird,Accessories,Accessories,,REC,d927ad1a-e219-4f1c-8b6e-d9fe42ef4ccb,"Bong - 8"" Accent Bong - FG",70ae497b-b4c4-4f90-93ce-3b2892db64bb,,,$50.00,$100.00,$12.00,$24.00,HAqsLeZWmm,,,,10/21/2024 02:55:14 PM,,,d51796b4-2767-4faa-bbc4-833f85f5b299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accessories,Today's Herbal Choice | Forest Grove,Sales Floor FG,2.000,,,,,Yellowbird,Bong,Bong,,REC,2274238b-5be7-43f1-be0a-ae0a2452d2ee,"Bong - 9.5""- USA Straight Ice Catcher Thick Glass",1ddc650d-5909-4fec-96b8-3f591e9d2378,,,$60.00,$120.00,$16.00,$32.00,Ere7uC2Bcr,,,,10/21/2024 02:55:14 PM,,,804369e7-2a16-4aea-a131-3f39a6b3ea7f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accessories,Today's Herbal Choice | Forest Grove,Sales Floor FG,2.000,,,,,Yellowbird,Bong,Bong,,REC,9738a1a2-2d66-437d-8774-4001e2e16f6d,Bong - Big Bubble Bong With Fumed Color White Stripe,ef1f8584-9db8-43b6-95fe-ed5a52be2f56,,,$90.00,$180.00,$22.50,$45.00,Y25NWeXMfP,,,,10/21/2024 02:55:14 PM,,,12b265f7-eb5b-4768-9ecf-30ec812925ff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accessories,Today's Herbal Choice | Forest Grove,Sales Floor FG,1.000,,,,,Yellowbird,Bong,Bong,,REC,dc4e2908-2da1-4048-a49b-4d0f6232f5bd,Bong - Crystal Glass Beaker Base w/Showerhead Perc (Green),c6165343-4da7-40bc-8110-c47401d81ea2,,,$200.00,$200.00,$50.00,$50.00,m4PwxCteyy,,,,10/21/2024 02:55:15 PM,,,7cee46d9-f7d3-4ffc-ada1-3f79946f1d23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accessories,Today's Herbal Choice | Forest Grove,Sales Floor FG,2.000,,,,,Yellowbird,Bong,Bong,,,0d9d909b-b923-48e7-b3df-a86c89b63d5a,Bong - Silicone Gas Mask,6f697f33-afb2-4d3b-a104-661041362b46,,,$60.00,$120.00,$14.00,$28.00,BmQepGHoUt,,,,05/16/2025 05:57:27 PM,,,1deebf52-ec7e-4eea-983d-456a2dbd6ffe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accessories,Today's Herbal Choice | Forest Grove,Sales Floor FG,3.000,,,,,Yellowbird,Bong,Bong,,,23315892-80de-41e3-a84e-232020831005,Bong - Wax Maid Springer Mini Collapsible Silicone,882e561b-1579-4b4a-8497-ed9d0073e0c7,,,$40.00,$120.00,$13.00,$39.00,8CNJlHzVTK,,,,02/10/2025 07:35:05 PM,,,1a910674-b165-4ee0-8cb0-7fd61581dbb4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accessories,Today's Herbal Choice | Forest Grove,Sales Floor FG,12.000,,,,,Yellowbird,Bowl,Bowl,,,da896fb1-ae1d-4d53-a711-1d8d10b05374,Bowl - 14mm Clear Glass with Color Dot Handle,a9337fde-b157-42a2-96a2-7b57e0609c90,,,$12.50,$150.00,$2.48,$29.76,3DyqkxxlJI,,,,09/06/2025 03:34:36 PM,,09/26/2025 02:43:21 PM,faf04a5d-174d-44e4-a8fb-837866619fa0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accessories,Today's Herbal Choice | Forest Grove,Sales Floor FG,2.000,,,,,Yellowbird,Bowl,Bowl,,,59e33314-03c8-47fa-accc-8f8437214ee2,Bowl - 14mm Double Wall Clear Glass,9c42deb9-5898-435e-b8db-ad954d82ebe2,,,$12.00,$24.00,$2.48,$4.96,Xr3tmZTi6E,,,,09/05/2025 05:50:41 PM,,,9f5675ec-5bb2-4cd3-a3d4-8f025d4def61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accessories,Today's Herbal Choice | Forest Grove,Sales Floor FG,2.000,,,,,Yellowbird,Accessories,Accessories,,,e9a05d4d-e7bc-42fd-866f-98d8f87f1701,"Bubbler - 5.5"" Fumed Twisted Line Bubbler w/ Donut",72e9b580-cbab-4a45-a5ea-9d6ccaa2ce86,,,$30.00,$60.00,$5.98,$11.96,rMsu9qqn9w,,,,09/26/2025 06:19:50 PM,,,52c4de84-5f1d-40d2-93c4-6bf78bb8aee4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accessories,Today's Herbal Choice | Forest Grove,Sales Floor FG,2.000,,,,,Yellowbird,Accessories,Accessories,,,2398d137-b3c1-4a40-a6b2-49d186197c6f,"Bubbler - 6"" Cobalt Twisted Line Bubbler",5d51d42f-2332-4f36-8d24-38b5ab49f818,,,$25.00,$50.00,$5.98,$11.96,i3KBYCMDvV,,,,09/26/2025 06:33:49 PM,,,43aff04b-c4dd-4fca-b32f-2ad10ca0c4e6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accessories,Today's Herbal Choice | Forest Grove,Sales Floor FG,1.000,,,,,Yellowbird,Carb Cap,Carb Cap,,,ad51d919-7b3f-42ba-bbd0-37624dcaa36e,Carb Cap - Marble and Pill Slurper Set,64de2c12-9ac3-4a22-a2c6-474e72b9904c,,,$28.00,$28.00,$7.00,$7.00,Y4Mz2ZcZFv,,,,09/05/2025 05:56:45 PM,,,fd2cfed7-8758-424e-9c5c-9590a58de728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
