Category,Store,Room,Quantity,Calculated Weight,Last Audit Date,Last Audit Quantity,Par Level,Brand,Product Type,Variant Type,Product Metadata,Med or Rec,Product Id,Product Name,Variant Id,Variant Name,Price Profile Name,Price,Total Price,Cost,Total Cost,SKU,Weight,Weight Unit of Measure,Reporting Unit of Measure,Created At,Inventory Notes,Last Discrepancy At,Inventory Id,Allergens,Batch Date,Batch Number,Cultivator License,Cultivator Name,Delay of Effects,Directions for Administration,ERP ID,ERP Name,Expiration Date,Extraction Method,Growth Method,Harvest Date,Ingredients,Invoice,Is Child-Resistant,Is Inhalable,Is Tamper-Evident,Is Tested,Manifest ID,Manufactured Date,MMUR Order Type,Notes,# of Seeds,# of Servings,Packaged By,Packaged Date,Paper Weight,Plant Count,Production Run Number,Registration Number,Regulatory ID,Requires Refrigeration,Secondary Supplier Licenses,Serving Size / Dosage,Solvents Used,Source Label,Storage Requirements,Strain Name,Strain Species,Supplier Address,Supplier License,Supplier Name,Supplier Phone,Tested By,Tested Date,Testing URL,Test Lot Number,Third-Party Display Name,Use By Date,Weight with Paper,% CBC,% CBC Range,% CBCV,% CBCV Range,% CBCa,% CBCa Range,% CBD,% CBD Range,% CBD-A,% CBD-A Range,% CBDV,% CBDV Range,% CBDVa,% CBDVa Range,% CBG,% CBG Range,% CBGa,% CBGa Range,% CBL,% CBL Range,% CBLa,% CBLa Range,% CBN,% CBN Range,% CBT,% CBT Range,% THC,% THC Range,% THC-A,% THC-A Range,% THCV,% THCV Range,% THCVa,% THCVa Range,% Total Active Cannabinoids (TAC),% delta-8 THC,% delta-8 THC Range,3-Carene,Borneol,Camphene,Camphor,Carvacrol,Carvone,Caryophyllene Oxide,Cedrol,Cis-Nerolidol,Cis-Ocimene,Citral,Eucalyptol,Farnesene,Farnesol isomer 1,Farnesol isomer 2,Fenchol,Fenchone,Gamma Terpinene,Geraniol,Geranyl Acetate,Grams of Concentrate,Grams of Flower,Guaiol,"High THC, Low CBD",Isoborneol,Isopulegol,Limonene,Linalool,"Low THC, High CBD",Menthol,Menthone,Mg CBC,Mg CBCV,Mg CBCa,Mg CBD,Mg CBD-A,Mg CBDV,Mg CBDVa,Mg CBG,Mg CBGa,Mg CBL,Mg CBLa,Mg CBN,Mg CBT,Mg THC,Mg THC-A,Mg THCV,Mg THCVa,Mg delta-8 THC,"Moderate THC, Moderate CBD",Nerol,Nootkatone,Octyl Acetate,Phytane,Piperitone,Pulegone,Sabinene,Sabinene Hydrate,Safranal,Squalene,Terpinen-4-ol,Terpineol,Terpinolene,Thymol,Total % THC,Total Terpenes,Total Terpenoids,Trans-Nerolidol,Trans-Ocimene,Valencene,Verbenone,m-Cymene,o-Cymene,p-Cymene,trans-β-Farnesene,α-Bisabolol,α-Cedrene,α-Humulene,α-Phellandrene,α-Pinene,α-Terpinene,α-Terpineol,α-Thujone,β-Caryophyllene,β-Myrcene,β-Ocimene,β-Pinene,γ-Terpinene,δ 3-Carene,δ-Limonene
Inhalable Cannabinoid,Today's Herbal Choice | Rainier,Sales Floor Rainier,4.000,3,,,,Hellavated,Infused Preroll,Infused Preroll,,REC,a0a8132c-2118-4454-898e-2c1dcbfc14c0,Infused Joint - .75g Hellavated Flavored (R),f2c7e0a6-8a8f-489c-8170-72b79a3a4952,Mango Dragon,,$6.00,$24.00,$2.10,$8.40,uoABvgJLvM,0.75,Grams,each,09/04/2025 03:05:37 PM,,09/26/2025 09:19:21 AM,b2ca4978-3c39-4b53-8f5f-af32d7478165,,,4601,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,1A401030004A831000356277,,,,,,,,,,020-10162841067,"Nectar Markets, LLC",,,,,,,,,,,,,,,0.085,,,,,,,,,,,,,,,,,,,,31.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.64,,,,,,,,,,235.2,,,,,,,,,,,,,,,,,,,,31.364,,,,,,,,,,,,,,,,,,,,,,,,,
Inhalable Cannabinoid,Today's Herbal Choice | Rainier,Sales Floor Rainier,5.000,3.75,,,,Hellavated,Infused Preroll,Infused Preroll,,REC,a0a8132c-2118-4454-898e-2c1dcbfc14c0,Infused Joint - .75g Hellavated Flavored (R),70238c2a-ed35-4fe8-8a68-147c21cf5397,Peach Cobbler,,$6.00,$30.00,$2.10,$10.50,ALeYA3kHn9,0.75,Grams,each,09/04/2025 03:05:19 PM,,09/25/2025 10:30:57 PM,5185baad-d1b0-4807-a23e-5981f0bbe485,,,5093,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,1A401030004A831000356278,,,,,,,,,,020-1000435E8C8,Frontier Farms,,,,,,,,0.78,,,,,,,0.055,,,,,,,,,,,,,,,,,,,,29.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,0.5,,,,,,,,,,,,,0.41,,,,,,,,,,219.38,,,,,,,,,,,,,,,,,,,,29.256,,,,,,,,,,,,,,,,,,,,,,,,,
Inhalable Cannabinoid,Today's Herbal Choice | Rainier,Sales Floor Rainier,19.000,14.25,,,,Hellavated,Infused Preroll,Infused Preroll,,REC,a0a8132c-2118-4454-898e-2c1dcbfc14c0,Infused Joint - .75g Hellavated Flavored (R),4f21bc9d-9dc6-408f-8706-6df08662514c,Razberry Blitz,,$6.00,$114.00,$2.10,$39.90,VVba9vFvp8,0.75,Grams,each,09/28/2025 01:33:15 PM,,,ed2c0368-2273-4e6a-b4da-103c9838daaf,,,4623,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,1A401030004A831000370421,,,,,,,,,,020-10200600F03,Avitas,,,,,,,,0.78,,,,,,,0.293,,,,,,,,,,,,,,,,,,,,32.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,0.5,,,,,,,,,,,,,2.2,,,,,,,,,,246.75,,,,,,,,,,,,,,,,,,,,32.953,,,,,,,,,,,,,,,,,,,,,,,,,
Inhalable Cannabinoid,Today's Herbal Choice | Rainier,Sales Floor Rainier,16.000,12,,,,Hellavated,Infused Preroll,Infused Preroll,,REC,a0a8132c-2118-4454-898e-2c1dcbfc14c0,Infused Joint - .75g Hellavated Flavored (R),0b234bd1-56ac-4073-81ef-aa6c16cffe19,Tropicalez Punch,,$6.00,$96.00,$2.10,$33.60,SpH4I9OT1p,0.75,Grams,each,09/21/2025 06:17:37 PM,,,f0ec5ace-73b5-40ba-9918-e6e0209b67c6,,,5040,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,1A401030004A831000368118,,,,,,,,,,020-10246172C5D,Urban Pharms,,,,,,,,,,,,,,,0.102,,,,,,,,,,,,,,,,,,,,29.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.76,,,,,,,,,,218.25,,,,,,,,,,,,,,,,,,,,29.107,,,,,,,,,,,,,,,,,,,,,,,,,
Pre-Roll,Today's Herbal Choice | Rainier,Sales Floor Rainier,1.000,1,,,,Hesperides Garden,Preroll 2pk,Preroll 2pk,,REC,8c47be5c-12e1-4cc7-92a3-28a3bdda765b,Preroll Pack - G Spot 2pk (R),75e94f5b-0b1d-4b77-8fa3-95f7bc80b04a,Sherb Cream Pie,,$5.00,$5.00,$2.00,$2.00,nDfIzZOoMO,1,Grams,each,09/04/2025 03:32:51 PM,,,e281b905-d151-47de-a394-ae92edff1be3,,2024-10-10,Sherb Cream Pie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1A4010300017A21000004441,,,,,,,,Indica,,020-100682137B6,Hesperides Garden,,Chemhistory,2025-02-24,,,,,1.4,,,,,,,0.11,,,,,,,,,,,,,,,,,,,,36.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.1,,,,,,,,,,,,,,,,,,,,,,,,,
Extracts,Today's Herbal Choice | Rainier,Sales Floor Rainier,2.000,2,,,,Higher Cultures,Cured Resin Budder,Cured Resin Budder,,REC,500adea0-2c06-454a-9dfb-ab892b3aea37,Budder - 1g Higher Cultures (R),7c6d21b6-9d22-498f-9044-53032d5677d3,Blue Dream,,$16.00,$32.00,$6.00,$12.00,HCBDBUD1G-50576,1,Grams,each,06/24/2025 04:50:00 PM,,,a8955290-52d9-4917-a729-41ce64ec124b,,,031925 - HC - Blue Dream - Budder - 50576,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,1A40103000073A2000172922,,,,,,,,Sativa,,020-1019870C7ED,Gud Gardens,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,3.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Extracts,Today's Herbal Choice | Rainier,Sales Floor Rainier,6.000,6,,,,Higher Cultures,Cured Resin Budder,Cured Resin Budder,,REC,500adea0-2c06-454a-9dfb-ab892b3aea37,Budder - 1g Higher Cultures (R),e9567968-9cad-4fd9-81ff-b94499e2b8f9,Detroit Breath,,$16.00,$96.00,$6.00,$36.00,1A40103000073A2000179265,1,Grams,each,09/09/2025 06:26:05 PM,,,b36e2256-087c-416a-810c-30094a97b009,,,022325 - HC - Detroit Breath - Budder - 50439,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,1A40103000073A2000179265,,,,,,,,Indica,,020-1019918DC45,Gud Gardens,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,73.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.126,,,,,,,,,,,,,,,,,,,,,,,,,
Extracts,Today's Herbal Choice | Rainier,Sales Floor Rainier,8.000,8,,,,Higher Cultures,Cured Resin Budder,Cured Resin Budder,,REC,500adea0-2c06-454a-9dfb-ab892b3aea37,Budder - 1g Higher Cultures (R),d0bc8d8d-5840-4f70-ae4f-36c5608e0c1b,Pineapple Haze,,$16.00,$128.00,$6.00,$48.00,1A40103000073A2000179266,1,Grams,each,09/09/2025 06:27:46 PM,,,3ad28afd-b3f3-4fd9-859a-1655032e070d,,,041025 - HC - Pineapple Haze - Budder - 50724,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,1A40103000073A2000179266,,,,,,,,Sativa,,020-1019870C7ED,Gud Gardens,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,3.902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.066,,,,,,,,,,,,,,,,,,,,,,,,,
Extracts,Today's Herbal Choice | Rainier,Sales Floor Rainier,6.000,6,,,,Higher Cultures,Cured Resin Budder,Cured Resin Budder,,REC,500adea0-2c06-454a-9dfb-ab892b3aea37,Budder - 1g Higher Cultures (R),12b5826d-3c86-4486-9507-36a918b39a65,Sashimi,,$16.00,$96.00,$6.00,$36.00,HCSBUD1G-50540,1,Grams,each,08/06/2025 10:49:47 AM,,,4d9e0fd1-add8-4f9d-a4ae-b57b2e8604e2,,,031425 - HC - Sashimi - Budder - 50540,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,1A40103000073A2000177092,,,,,,,,Sativa,,020-1019918DC45,Gud Gardens,,,,,,,,,,,,,,,0.16,,,,,,,,,,,,,,,,,,,,81.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.88,,,,,,,,,,,,,,,,,,,,,,,,,
Extracts,Today's Herbal Choice | Rainier,Sales Floor Rainier,1.000,1,,,,Higher Cultures,Cured Resin Budder,Cured Resin Budder,,REC,500adea0-2c06-454a-9dfb-ab892b3aea37,Budder - 1g Higher Cultures (R),1ecf161f-25b2-4260-aeca-0195b7df22db,White Iverson,,$16.00,$16.00,$6.00,$6.00,1A40103000073A2000176323,1,Grams,each,08/13/2025 08:28:11 PM,,,d804e9e4-d543-48f2-b2b3-a90bdd8f492c,,,032825 - HC - White Iverson - Budder - 50640,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,1A40103000073A2000176323,,,,,,,,Indica,,020-1016527F77A,Gud Gardens,,,,,,,,,,,,,,,0.15,,,,,,,,,,,,,,,,,,,,74.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.01,,,,,,,,,,,,,,,,,,,,,,,,,
Extracts,Today's Herbal Choice | Rainier,Sales Floor Rainier,3.000,3,,,,Higher Cultures,Cartridge,Cartridge,,REC,2e496ee9-abfd-4d1c-ab16-b9cb06548076,Cartridge - 1g Higher Cultures Dist. + Live Resin (R),65bdf748-5e25-406f-a643-408a09d2f818,Blueberry Kush,,$32.40,$97.20,$9.60,$28.80,HCBKDLRC1G-56018,1,Grams,each,08/13/2025 08:20:42 PM,,09/26/2025 09:18:09 AM,5746fb03-7067-4282-b6ff-d20bae4b99c5,,,52725 - BLUEBERRY KUSH - CDT DLR SOLUTION - 56018,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,1A40103000073A2000176319,,,,,,,,Indica,,020-10026411B79,528hz Gardens,,,,,,,,,,,,,,,0.474,,,,,,,,,,,,,,,,,,,,82.179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.179,,,,,,,,,,,,,,,,,,,,,,,,,
Extracts,Today's Herbal Choice | Rainier,Sales Floor Rainier,8.000,8,,,,Higher Cultures,Cartridge,Cartridge,,REC,2e496ee9-abfd-4d1c-ab16-b9cb06548076,Cartridge - 1g Higher Cultures Dist. + Live Resin (R),b641fa63-c522-4cc8-9bb0-02e7233ae9f9,Double Cheeseburger,,$32.40,$259.20,$9.40,$75.20,HCDCDLRC1G-56074,1,Grams,each,09/09/2025 06:24:33 PM,,,d51e14bb-0771-412f-bbdf-4c07f4a0a730,,,HC - Double Cheeseburger - DLR - 56074,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,1A40103000073A2000179263,,,,,,,,,,020-10015154674,Galaxy Gardens,,,,,,,,,,,,,,,3.379,,,,,,,,,,,,,,,,,,,,82.863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.863,,,,,,,,,,,,,,,,,,,,,,,,,
Extracts,Today's Herbal Choice | Rainier,Hold Safe Rainier,5.000,5,,,,Higher Cultures,Cartridge,Cartridge,,REC,2e496ee9-abfd-4d1c-ab16-b9cb06548076,Cartridge - 1g Higher Cultures Dist. + Live Resin (R),e0ca62fc-5dc9-422f-9b89-96da36e66ea0,Snicklefritz,,$32.40,$162.00,$9.60,$48.00,HCSDLRC1G-53697,1,Grams,each,09/09/2025 06:21:06 PM,,,65d26133-100f-4d5d-890d-8994c924ae45,,,SNICKLEFRITZ - DLR SOLUTION - 53697,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,1A40103000073A2000179261,,,,,,,,Indica,,020-10099916FE4,Gud Gardens,,,,,,,,,,,,,,,2.84,,,,,,,,,,,,,,,,,,,,85.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.03,,,,,,,,,,,,,,,,,,,,,,,,,
Extracts,Today's Herbal Choice | Rainier,Sales Floor Rainier,5.000,5,,,,Higher Cultures,Cartridge,Cartridge,,REC,2e496ee9-abfd-4d1c-ab16-b9cb06548076,Cartridge - 1g Higher Cultures Dist. + Live Resin (R),7c9d2cbc-fde4-4fee-8d8d-b486e560bf6b,Sunshine Daydream,,$32.40,$162.00,$9.40,$47.00,HCSDDLRC1G-56081,1,Grams,each,09/09/2025 06:22:24 PM,,,0a8d1d86-e316-4c60-8def-b04c967eef42,,,"041525 - HC - Sunshine Lime - HTE - 50720, 060225 - HC - Blue Dream - HTE - 56373, 072125 - HC Distillate - 56308",,,,,,,,,,,,,,false,,,,,,,,,,,,,,,1A40103000073A2000179270,,,,,,,,Sativa,,020-1019918DC45,Gud Gardens,,,,,,,,,,,,,,,0.509,,,,,,,,,,,,,,,,,,,,87.162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.162,,,,,,,,,,,,,,,,,,,,,,,,,
Extracts,Today's Herbal Choice | Rainier,Hold Safe Rainier,5.000,5,,,,Higher Cultures,Cartridge,Cartridge,,REC,2e496ee9-abfd-4d1c-ab16-b9cb06548076,Cartridge - 1g Higher Cultures Dist. + Live Resin (R),7c9d2cbc-fde4-4fee-8d8d-b486e560bf6b,Sunshine Daydream,,$32.40,$162.00,$9.60,$48.00,1A40103000073A2000179262,1,Grams,each,09/09/2025 06:19:42 PM,,,0bc8253d-dc56-42f6-8920-39a9b3836e86,,,"041525 - HC - Sunshine Lime - HTE - 50720, 060225 - HC - Blue Dream - HTE - 56373, 072125 - HC Distillate - 56308",,,,,,,,,,,,,,false,,,,,,,,,,,,,,,1A40103000073A2000179262,,,,,,,,Sativa,,020-1019918DC45,Gud Gardens,,,,,,,,,,,,,,,0.509,,,,,,,,,,,,,,,,,,,,87.162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.162,,,,,,,,,,,,,,,,,,,,,,,,,
Extracts,Today's Herbal Choice | Rainier,Sales Floor Rainier,4.000,4,,,,Higher Cultures,Cartridge,Cartridge,,REC,2e496ee9-abfd-4d1c-ab16-b9cb06548076,Cartridge - 1g Higher Cultures Dist. + Live Resin (R),c5992b84-8a66-4778-a752-17992beda443,Terpee Colada,,$32.40,$129.60,$9.60,$38.40,HCTCDLRC1G-56068,1,Grams,each,08/13/2025 08:20:11 PM,,,0ff28f89-6819-4f66-bbb2-442d8af9f76f,,,"022025 - HC - Terpee Colada - HTE - 50523, 070825 - HC Distillate - 56385",,,,,,,,,,,,,,false,,,,,,,,,,,,,,,1A40103000073A2000176321,,,,,,,,Sativa,,020-1019918DC45,Gud Gardens,,,,,,,,,,,,,,,2.469,,,,,,,,,,,,,,,,,,,,81.316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.316,,,,,,,,,,,,,,,,,,,,,,,,,
Extracts,Today's Herbal Choice | Rainier,Sales Floor Rainier,9.000,9,,,,Higher Cultures,Live Resin,Live Resin,,REC,c8fe9390-7e80-4922-8460-cbe8f3cec5cb,LR Batter - 1g Higher Cultures (R),718412f6-2218-4f94-b9dc-b973d4976e9e,Chem Flyer,,$20.00,$180.00,$10.00,$90.00,HM21H1TTZz,1,Grams,each,09/21/2025 12:40:46 PM,,09/26/2025 09:17:42 AM,8bb15118-44cd-4c78-8e7c-8e2ccd054e0a,,,081525 - HC - Chem Flyer - Sugar - 57504,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,1A40103000073A2000178903,,,,,,,,,,020-10099916FE4,Gud Gardens,,,,,,,,,,,,,,,0.17,,,,,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.981,,,,,,,,,,,,,,,,,,,,,,,,,
Extracts,Today's Herbal Choice | Rainier,Sales Floor Rainier,5.000,5,,,,Higher Cultures,Live Resin,Live Resin,,REC,c8fe9390-7e80-4922-8460-cbe8f3cec5cb,LR Batter - 1g Higher Cultures (R),6ee46ae9-0ebb-4cc6-a034-e8d91471b2fb,Durban Pineapple,,$20.00,$100.00,$10.00,$50.00,1A40103000073A2000179264,1,Grams,each,09/09/2025 05:36:28 PM,,09/26/2025 09:17:31 AM,b7de700b-9c82-45fa-882c-231561e31408,,,080125 - HC - Durban Pineapple - Refinery - 56290,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,1A40103000073A2000179264,,,,,,,,Sativa,,020-1019918DC45,Gud Gardens,,,,,,,,,,,,,,,0.169,,,,,,,,,,,,,,,,,,,,74.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.496,,,,,,,,,,,,,,,,,,,,,,,,,
Extracts,Today's Herbal Choice | Rainier,Sales Floor Rainier,4.000,4,,,,Higher Cultures,Live Resin,Live Resin,,REC,c8fe9390-7e80-4922-8460-cbe8f3cec5cb,LR Batter - 1g Higher Cultures (R),98aa587e-6ee7-43c5-b976-3250e86bd7f1,Layer Cake,,$20.00,$80.00,$10.00,$40.00,1A40103000073A2000179257,1,Grams,each,09/09/2025 05:05:22 PM,,,4f344114-0406-4ccc-9416-f25ad2b42808,,,HC - Layer Cake - Batter - 56283,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,1A40103000073A2000179257,,,,,,,,Indica,,020-10099916FE4,Gud Gardens,,,,,,,,,,,,,,,0.168,,,,,,,,,,,,,,,,,,,,73.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.754,,,,,,,,,,,,,,,,,,,,,,,,,
Extracts,Today's Herbal Choice | Rainier,Hold Safe Rainier,10.000,10,,,,Higher Cultures,Live Resin,Live Resin,,REC,c8fe9390-7e80-4922-8460-cbe8f3cec5cb,LR Batter - 1g Higher Cultures (R),39bd41ff-c9a1-4d06-abd9-88fe1e75b59c,Miami Dade,,$20.00,$200.00,$10.00,$100.00,1A40103000073A2000179258,1,Grams,each,09/09/2025 05:11:22 PM,,,0a1f8a02-258a-4969-b9d3-c6e0eec4f592,,,081125 - HC - Miami Dade - Batter - 56767,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,1A40103000073A2000179258,,,,,,,,Sativa,,020-1019918DC45,Gud Gardens,,,,,,,,,,,,,,,0.201,,,,,,,,,,,,,,,,,,,,67.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.39,,,,,,,,,,,,,,,,,,,,,,,,,
Extracts,Today's Herbal Choice | Rainier,Sales Floor Rainier,6.000,6,,,,Higher Cultures,Live Resin,Live Resin,,REC,034d4969-fd22-40a2-974c-e567cbe6b8e3,LR Sugar - 1g Higher Cultures (R),fcf01ff2-1b92-4f28-aeea-bf0742ad34da,Island Zkittlez,,$20.00,$120.00,$10.00,$60.00,HCIZSUG1G-48689,1,Grams,each,09/09/2025 06:28:26 PM,,,b5704fdc-e927-4fe2-8fb6-9afc7f8183a4,,,090524 - HC - Island Zkittlez - Sugar - 48689,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,1A40103000073A2000179267,,,,,,,,,,020-1019918DC45,Gud Gardens,,,,,,,,,,,,,,,0.12,,,,,,,,,,,,,,,,,,,,67.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.7,,,,,,,,,,,,,,,,,,,,,,,,,
Extracts,Today's Herbal Choice | Rainier,Sales Floor Rainier,3.000,3,,,,Higher Cultures,Live Resin,Live Resin,,REC,034d4969-fd22-40a2-974c-e567cbe6b8e3,LR Sugar - 1g Higher Cultures (R),586f97bb-e760-4603-b675-9862f80e63c6,Mimosa,,$20.00,$60.00,$10.00,$30.00,HCMSUG1G-50455,1,Grams,each,09/09/2025 06:28:55 PM,,09/26/2025 09:29:56 AM,a64ba1b9-2046-4f0b-a0a1-2b338dbd6c93,,,010625 - HC - Mimosa - Sugar - 50455,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,1A40103000073A2000179268,,,,,,,,,,020-10099916FE4,Gud Gardens,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,73.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.208,,,,,,,,,,,,,,,,,,,,,,,,,
Extracts,Today's Herbal Choice | Rainier,Sales Floor Rainier,4.000,4,,,,Higher Cultures,Live Resin,Live Resin,,REC,034d4969-fd22-40a2-974c-e567cbe6b8e3,LR Sugar - 1g Higher Cultures (R),069e30fc-018c-43f3-9436-3b6a6b3aef65,My oh My,,$20.00,$80.00,$10.00,$40.00,KBoC48G90U,1,Grams,each,09/21/2025 12:43:51 PM,,,555c53f5-359c-444d-ac1d-1897cb117b75,,,081125 - HC - My Oh My - Sugar - 56765,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,1A40103000073A2000178905,,,,,,,,Sativa-dom,,020-10099916FE4,Gud Gardens,,,,,,,,,,,,,,,0.18,,,,,,,,,,,,,,,,,,,,76.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.434,,,,,,,,,,,,,,,,,,,,,,,,,
Extracts,Today's Herbal Choice | Rainier,Sales Floor Rainier,2.000,2,,,,Higher Cultures,Live Resin,Live Resin,,REC,034d4969-fd22-40a2-974c-e567cbe6b8e3,LR Sugar - 1g Higher Cultures (R),fb2e1f85-3310-47f9-9422-8d6490d7a041,Very Cherry,,$20.00,$40.00,$10.00,$20.00,HCVCSUG1G-48688,1,Grams,each,09/09/2025 06:29:21 PM,,09/26/2025 09:17:14 AM,728476ab-3406-40d5-8db8-bafec69d96b4,,,091624 - Indigo - Very Cherry - Sugar - 48688,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,1A40103000073A2000179269,,,,,,,,Sativa,,020-1009160A69D,Sasha Gardens,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,77.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.754,,,,,,,,,,,,,,,,,,,,,,,,,
Extracts,Today's Herbal Choice | Rainier,Sales Floor Rainier,1.000,1,,,,HIgher Cultures,Live Resin Cartridge,Live Resin Cartridge,,REC,558161a0-e255-4d7c-b777-601c0e00f2fb,Cartridge - 1g Higher Cultures Live Resin (R),ea2265de-0620-415b-9c20-0000d6d15fa1,Blue Dream,,$40.00,$40.00,$12.80,$12.80,HCBDLREC1G-50960,1,Grams,each,08/06/2025 10:52:51 AM,,09/26/2025 09:18:02 AM,5296fd5a-86c5-4fcd-a247-9c9420a49929,,,060225 - HC - Blue Dream - Refinery - 50960,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,1A40103000073A2000177089,,,,,,,,,,020-10099916FE4,Gud Gardens,,,,,,,,,,,,,,,0.203,,,,,,,,,,,,,,,,,,,,82.647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.647,,,,,,,,,,,,,,,,,,,,,,,,,
